id;kolejnosc;symbol;nazwa;opis;dataKoncaObowiazywania;dataPoczatkuObowiazywania;elementNadrzednyId;elementNadrzednyUuid;uuid;iloscKresekCn;jednostkiMiara;kluczCn;opisNieobejmuje;opisObejmuje;opisObejmujeNieobejmuje;opisObejmujeTakze;przeszleZdarzenia;uwagi;wygenerowany;zmianyOdPoprzedniejWersji;znakZmianCn;numerPoziomu
26971;795;42.11.Z;Roboty związane z budową dróg i autostrad;;;;0;6C0ACF20-FA8A-4765-AD95-E76F63D817B9;A123DCB8-DBBA-49F4-8157-48E9EAD2A3AF;; ;;;;"<body><h2>42.11.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>roboty związane z budową autostrad, ulic, dróg, chodników, ścieżek dla pieszych i rowerzystów, </li><li>roboty nawierzchniowe na autostradach, ulicach, drogach, mostach, wiaduktach lub w tunelach: <ul><li>układanie nawierzchni bitumicznych na drogach, </li><li>malowanie oznakowania poziomego i pozostałych oznaczeń na drogach itp., </li><li>instalowanie barier drogowych, znaków drogowych itp., </li></ul></li><li>roboty związane z budową pasów startowych oraz płyt lotniskowych.</li></ul><p>&nbsp;Podklasa ta nie obejmuje: </p><ul><li>wykonywania instalacji oświetlenia ulic i sygnalizacji świetlnej, sklasyfikowanego w 43.21.Z, </li><li>działalności w zakresie architektury i inżynierii oraz zarządzania projektami budowlanymi sklasyfikowanych w odpowiednich podklasach grupy 71.1. </li></ul></body>";;;;;;;5
26972;796;42.12;Roboty związane z budową dróg szynowych i kolei podziemnej;;;;0;9E5F62E4-C735-4C1D-B970-0281908A97D2;50EB9166-A6A8-4BE2-89CD-2C43EC7003CF;; ;;;;;;;;;;;4
26973;797;42.12.Z;Roboty związane z budową dróg szynowych i kolei podziemnej;;;;0;50EB9166-A6A8-4BE2-89CD-2C43EC7003CF;F636B521-EF20-415C-8442-3BBA35829107;; ;;;;<body><h2>42.12.Z</h2><p>Podklasa ta obejmuje roboty związane z budową: </p><ul><li>dróg szynowych i kolei podziemnej, </li><li>przejść podziemnych. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>wykonywania instalacji oświetlenia ulic i sygnalizacji świetlnej, sklasyfikowanego w 43.21.Z, </li><li>działalności w zakresie architektury i inżynierii oraz zarządzania projektami budowlanymi sklasyfikowanych w odpowiednich podklasach grupy 71.1. </li></ul></body>;;;;;;;5
26974;798;42.13;Roboty związane z budową mostów i tuneli;;;;0;9E5F62E4-C735-4C1D-B970-0281908A97D2;9C843FC8-AF61-4432-B59F-366A98A455F9;; ;;;;;;;;;;;4
26975;799;42.13.Z;Roboty związane z budową mostów i tuneli;;;;0;9C843FC8-AF61-4432-B59F-366A98A455F9;64257AF7-3647-475F-AF5E-EE952C754BCD;; ;;;;<body><h2>42.13.Z</h2><p>Podklasa ta obejmuje roboty związane z budową: </p><ul><li>mostów, wiaduktów, estakad drogowych, włączając autostradowe, kładek dla pieszych, </li><li>tuneli. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>robót związanych z budową przejść podziemnych, sklasyfikowanych w 42.12.Z, </li><li>wykonywania instalacji oświetleniowej i sygnalizacji świetlnej, sklasyfikowanego w 43.21.Z, </li><li>działalności w zakresie architektury i inżynierii oraz zarządzania projektami budowlanymi sklasyfikowanych w odpowiednich podklasach grupy 71.1. </li></ul></body>;;;;;;;5
26976;800;42.2;Roboty związane z budową rurociągów, linii telekomunikacyjnych i elektroenergetycznych;;;;0;B133F175-6D61-4D8D-BB14-353A63C9FAC5;46C20FD2-623F-4C64-B93E-C3B6CA4747D5;; ;;;;;;;;;;;3
26977;801;42.21;Roboty związane z budową rurociągów przesyłowych i sieci rozdzielczych;;;;0;46C20FD2-623F-4C64-B93E-C3B6CA4747D5;50F6D9F0-5087-424D-AF0F-545313F63925;; ;;;;;;;;;;;4
26978;802;42.21.Z;Roboty związane z budową rurociągów przesyłowych i sieci rozdzielczych;;;;0;50F6D9F0-5087-424D-AF0F-545313F63925;B3FAE1C3-857A-4E30-B1D1-7E1AEBB6C796;; ;;;;<body><h2>42.21.Z</h2><p>Podklasa ta obejmuje roboty związane z budową rurociągów przesyłowych i sieci rozdzielczych oraz związanych z nimi budynków i budowli, które stanowią integralną część tych systemów. </p><p>Podklasa ta obejmuje roboty związane z budową: </p><ul><li>rurociągów przesyłowych i sieci rozdzielczych, </li><li>magistrali i linii wodociągowych, </li><li>systemów irygacyjnych (kanałów), zbiorników, </li><li>sieci kanalizacyjnych, włączając remonty, </li><li>oczyszczalni ścieków, stacji pomp </li></ul><p>oraz </p><ul><li>roboty związane z wierceniem studni i ujęć wodnych. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>zarządzania projektami budowlanymi w zakresie obiektów inżynierii lądowej i wodnej, sklasyfikowanego w odpowiednich podklasach grupy 71.1. </li></ul></body>;;;;;;;5
26979;803;42.22;Roboty związane z budową linii telekomunikacyjnych i elektroenergetycznych;;;;0;46C20FD2-623F-4C64-B93E-C3B6CA4747D5;AA5111D5-2886-438D-9F71-5D6D6DB4D919;; ;;;;;;;;;;;4
26980;804;42.22.Z;Roboty związane z budową linii telekomunikacyjnych i elektroenergetycznych;;;;0;AA5111D5-2886-438D-9F71-5D6D6DB4D919;947F303B-BCEA-4582-A0AA-BA32E7B90C1C;; ;;;;"<body><h2>42.22.Z</h2><p>Podklasa ta obejmuje roboty związane z budową linii telekomunikacyjnych i elektroenergetycznych oraz związanych z nimi budynków i budowli, które stanowią integralną część tych systemów.</p><p>&nbsp;Podklasa ta obejmuje roboty związane z budową: </p><ul><li>linii telekomunikacyjnych i elektroenergetycznych, przesyłowych i rozdzielczych, </li><li>elektrowni. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>zarządzania projektami budowlanymi w zakresie obiektów inżynierii lądowej i wodnej, sklasyfikowanego w odpowiednich podklasach grupy 71.1. </li></ul></body>";;;;;;;5
26981;805;42.9;Roboty związane z budową pozostałych obiektów inżynierii lądowej i wodnej;;;;0;B133F175-6D61-4D8D-BB14-353A63C9FAC5;EDD589F7-1BCF-4BC1-9B3E-6AFC331EA2AE;; ;;;;;;;;;;;3
26982;806;42.91;Roboty związane z budową obiektów inżynierii wodnej;;;;0;EDD589F7-1BCF-4BC1-9B3E-6AFC331EA2AE;087D5C07-FACC-42CF-A077-066F2C459495;; ;;;;;;;;;;;4
26983;807;42.91.Z;Roboty związane z budową obiektów inżynierii wodnej;;;;0;087D5C07-FACC-42CF-A077-066F2C459495;E650E08E-D7D1-4C43-A66D-15128F9A2F26;; ;;;;<body><h2>42.91.Z</h2><p>Podklasa ta obejmuje roboty związane z budową: </p><ul><li>dróg wodnych, portów morskich i rzecznych, przystani, śluz itp., </li><li>zapór wodnych oraz grobli (wały ochronne, rowy odwadniające) </li></ul><p>oraz </p><ul><li>pogłębianie dna dróg wodnych. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>zarządzania projektami budowlanymi w zakresie obiektów inżynierii lądowej i wodnej, sklasyfikowanego w odpowiednich podklasach grupy 71.1. </li></ul></body>;;;;;;;5
26984;808;42.99;Roboty związane z budową pozostałych obiektów inżynierii lądowej i wodnej, gdzie indziej niesklasyfikowane;;;;0;EDD589F7-1BCF-4BC1-9B3E-6AFC331EA2AE;3472731F-0135-40B4-BAD8-84511A332A49;; ;;;;;;;;;;;4
26985;809;42.99.Z;Roboty związane z budową pozostałych obiektów inżynierii lądowej i wodnej, gdzie indziej niesklasyfikowane;;;;0;3472731F-0135-40B4-BAD8-84511A332A49;E66B829F-5D9D-47AE-A786-C487453108AC;; ;;;;"<body><h2>42.99.Z</h2><p>Podklasa ta obejmuje roboty związane z budową: </p><ul><li>obiektów przemysłowych (z wyłączeniem budynków), takich jak: rafinerie, zakłady chemiczne, </li><li>obiektów sportowych przeznaczonych do uprawiania sportów na świeżym powietrzu </li></ul><p>oraz </p><ul><li>podział ziemi w celu jej ulepszenia (np. dla poszerzania dróg, infrastruktury użyteczności publicznej itp.). </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>instalowania przemysłowych maszyn i urządzeń, sklasyfikowanego w 33.20.Z, </li><li>podziału ziemi bez jej ulepszania, sklasyfikowanego 68.10.Z,</li><li>&nbsp;zarządzania projektami w zakresie obiektów inżynierii lądowej i wodnej, sklasyfikowanego w odpowiednich podklasach grupy 71.1. </li></ul></body>";;;;;;;5
26986;810;43;ROBOTY BUDOWLANE SPECJALISTYCZNE;;;;0;C6E09C62-056E-4CFD-AFFF-165DB0F2F432;336DD179-7682-4FFF-8410-AD95D06DD944;; ;;;;<body><h2>43</h2><p>Dział ten obejmuje specjalistyczne roboty budowlane związane z budową budynków oraz obiektów inżynierii lądowej i wodnej, prowadzone przez wykonawców posiadających specjalistyczne umiejętności i specjalny sprzęt. </p><p>Prace te obejmują: </p><ul><li>wbijanie pali, budowanie fundamentów, roboty betoniarskie, murarskie, kamieniarskie, montowanie i demontowanie rusztowań, wykonywanie pokryć dachowych itp. </li></ul><p>Dział ten obejmuje także montaż konstrukcji stalowych, o ile pojedyncze elementy konstrukcji nie zostały wykonane przez tę samą jednostkę, która zajmuje się ich montażem. Specjalistyczne roboty budowlane wykonywane są z reguły przez podwykonawców. Roboty wykończeniowe i instalacje budowlane mieszczą się również w niniejszym dziale. </p><p>Instalacje budowlane obejmują instalacje wszelkich rodzajów, które są niezbędne do funkcjonowania budynku lub budowli zgodnie z jego przeznaczeniem. Roboty instalacyjne mogą być przeprowadzone na terenie budowy lub w warsztatach. </p><p>Zalicza się tu wykonywanie: </p><ul><li>instalacji gazowych, wodnych, kanalizacyjnych, centralnego ogrzewania i wentylacyjnych, instalowanie anten, wykonywanie instalacji alarmowych i pozostałych instalacji elektrycznych, instalowanie przeciwpożarowego systemu zraszającego, instalowanie dźwigów osobowych i towarowych oraz schodów ruchomych itp., </li><li>zakładanie izolacji cieplnych, wodnych, dźwiękochłonnych, roboty blacharskie, zakładanie przemysłowych instalacji chłodniczych, systemów oświetleniowych i systemów sygnalizacyjnych dróg, szlaków kolejowych, portów lotniczych i wodnych itp. </li></ul><p>Instalacje te obejmują także związane z nimi prace remontowe. </p><p>Do pozostałych działalności związanych z wykańczaniem obiektów budowlanych zalicza się m.in.: </p><ul><li>szklenie, tynkowanie, malowanie, układanie ceramicznych, betonowych lub kamiennych płytek podłogowych i ściennych, układanie pokryć dywanowych i parkietów, tapetowanie ścian itp., cyklinowanie podłóg, zakładanie stolarki budowlanej, zewnętrzne mycie budynków itp. Zalicza się tu również związane z tymi robotami prace naprawcze. </li></ul><p>Wynajem sprzętu z operatorem należy klasyfikować w zakresie niniejszego działu w odpowiednich grupowaniach obejmujących roboty budowlane wykonywane przy jego użyciu. </p></body>;;;;;;;2
26987;811;43.1;Rozbiórka i przygotowanie terenu pod budowę;;;;0;336DD179-7682-4FFF-8410-AD95D06DD944;98F6BC5B-1CF7-48EC-90E3-AABF9A259ED1;; ;;;;;;;;;;;3
26988;812;43.11;Rozbiórka i burzenie obiektów budowlanych;;;;0;98F6BC5B-1CF7-48EC-90E3-AABF9A259ED1;A964294C-3CC4-4E87-8751-A0D026B8189E;; ;;;;;;;;;;;4
26989;813;43.11.Z;Rozbiórka i burzenie obiektów budowlanych;;;;0;A964294C-3CC4-4E87-8751-A0D026B8189E;A5598812-269A-40C6-A29B-AA7BAB9862F8;; ;;;;<body><h2>43.11.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>rozbiórkę i burzenie budynków i pozostałych obiektów budowlanych. </li></ul></body>;;;;;;;5
26990;814;43.12;Przygotowanie terenu pod budowę;;;;0;98F6BC5B-1CF7-48EC-90E3-AABF9A259ED1;D6DEBDA8-D412-4B51-9D05-5F958C60B4B8;; ;;;;;;;;;;;4
26991;815;43.12.Z;Przygotowanie terenu pod budowę;;;;0;D6DEBDA8-D412-4B51-9D05-5F958C60B4B8;AFB97182-6E14-49FA-94A3-C001375EE668;; ;;;;<body><h2>43.12.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>oczyszczanie terenu budowy, </li><li>roboty ziemne związane z kopaniem rowów i wykopów, wyrównywaniem terenu, usuwaniem kamieni, wyburzaniem metodą wybuchową itp.,</li><li>przygotowywanie terenów dla kopalnictwa odkrywkowego: usuwanie nadkładu oraz inne roboty ziemne na terenach zawierających złoża, z wyłączeniem terenów wydobycia ropy naftowej i gazu, </li><li>odwadnianie terenu budowy, </li><li>drenowanie terenów rolniczych i leśnych. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>wierceń eksploatacyjnych ropy naftowej i gazu ziemnego, sklasyfikowanych w 06.10.Z i 06.20.Z, </li><li>odkażania gleby, sklasyfikowanego w 39.00.Z, </li><li>wiercenia studni i ujęć wodnych, sklasyfikowanego w 42.21.Z, </li><li>wiercenia szybów, sklasyfikowanego w 43.99.Z. </li></ul></body>;;;;;;;5
26992;816;43.13;Wykonywanie wykopów i wierceń geologiczno-inżynierskich;;;;0;98F6BC5B-1CF7-48EC-90E3-AABF9A259ED1;7C67C178-B51F-4304-B191-A265C1ADAE95;; ;;;;;;;;;;;4
26993;817;43.13.Z;Wykonywanie wykopów i wierceń geologiczno-inżynierskich;;;;0;7C67C178-B51F-4304-B191-A265C1ADAE95;60489177-C3C3-4F2A-A97E-E512C662A57A;; ;;;;<body><h2>43.13.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>wykopy i wiercenia próbne mające na celu badanie mechaniki gruntu dla celów budowlanych, geofizycznych, geologicznych i podobnych. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>wierceń eksploatacyjnych ropy naftowej i gazu ziemnego, sklasyfikowanych w 06.10.Z i 06.20.Z, </li><li>działalności usługowej wspomagającej górnictwo i wydobywanie, sklasyfikowanej w 09.90.Z, </li><li>wiercenia studni i ujęć wodnych, sklasyfikowanego w 42.21.Z, </li><li>wiercenia szybów, sklasyfikowanego w 43.99.Z, </li><li>prowadzenia pomiarów geofizycznych, geologicznych i sejsmicznych, sklasyfikowanych w 71.12.Z. </li></ul></body>;;;;;;;5
26994;818;43.2;Wykonywanie instalacji elektrycznych, wodno-kanalizacyjnych i pozostałych instalacji budowlanych;;;;0;336DD179-7682-4FFF-8410-AD95D06DD944;9CF77834-2718-4797-BDEB-4448B0DE7C1B;; ;;;;;;;;;;;3
26995;819;43.21;Wykonywanie instalacji elektrycznych;;;;0;9CF77834-2718-4797-BDEB-4448B0DE7C1B;D7C730FF-6816-4D33-80BF-7144588FB4BE;; ;;;;;;;;;;;4
26996;820;43.21.Z;Wykonywanie instalacji elektrycznych;;;;0;D7C730FF-6816-4D33-80BF-7144588FB4BE;9D9543D2-A3C1-4331-A015-A48A885AA24E;; ;;;;"<body><h2>43.21.Z</h2><p>Podklasa ta obejmuje wykonywanie instalacji elektrycznych we wszelkiego rodzaju budynkach i budowlach, takich jak: </p><ul><li>instalacje telekomunikacyjne, </li><li>strukturalne sieci komputerowe i instalacje dla telewizji kablowej, włącznie ze światłowodami, </li><li>instalacje anten satelitarnych, </li><li>instalacje oświetleniowe, włączając oświetlenie ulic, sygnalizację świetlną oraz oświetlenie pasów startowych, </li><li>instalacje alarmowe: przeciwpożarowe, przeciwwłamaniowe itp.,</li><li>&nbsp;instalacje dla elektrycznych urządzeń i sprzętu gospodarstwa domowego, włączając ogrzewanie podłogowe. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>budowy linii telekomunikacyjnych i elektroenergetycznych, przesyłowych i rozdzielczych, sklasyfikowanej w 42.22.Z, </li><li>monitorowania i zdalnego monitorowania elektronicznych systemów ochrony, takich jak: alarmy przeciwwłamaniowe oraz przeciwpożarowe (włącznie z ich instalowaniem i konserwacją), sklasyfikowanego w 80.20.Z. </li></ul></body>";;;;;;;5
26997;821;43.22;Wykonywanie instalacji wodno-kanalizacyjnych, cieplnych, gazowych i klimatyzacyjnych;;;;0;9CF77834-2718-4797-BDEB-4448B0DE7C1B;248646ED-5953-4C21-BABD-1BFAA51199A7;; ;;;;;;;;;;;4
26998;822;43.22.Z;Wykonywanie instalacji wodno-kanalizacyjnych, cieplnych, gazowych i klimatyzacyjnych;;;;0;248646ED-5953-4C21-BABD-1BFAA51199A7;91D9B31F-7AC5-4A00-A8AC-F6B4E7F46212;; ;;;;"<body><h2>43.22.Z</h2><p>Podklasa ta obejmuje wykonywanie instalacji wodno-kanalizacyjnych, cieplnych, gazowych, klimatyzacyjnych. </p><p>Podklasa ta obejmuje wykonywanie w budynkach i budowlach: </p><ul><li>instalacji systemów grzewczych (elektrycznych, gazowych i olejowych),</li><li>&nbsp;instalacji pieców, wieży chłodniczej, </li><li>instalacji nieelektrycznych kolektorów słonecznych, </li><li>instalacji wodno-kanalizacyjnych i sanitarnych, </li><li>instalacji wentylacyjnych, klimatyzacyjnych, </li><li>instalacji gazowych, </li><li>instalacji przewodów doprowadzających parę, </li><li>instalacji przeciwpożarowych systemów zraszających, </li><li>instalacji systemów zraszania trawników, </li><li>instalacji przewodów. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>wykonywania instalacji elektrycznego ogrzewania podłogowego, sklasyfikowanej w 43.21.Z. </li></ul></body>";;;;;;;5
26999;823;43.29;Wykonywanie pozostałych instalacji budowlanych;;;;0;9CF77834-2718-4797-BDEB-4448B0DE7C1B;4706A6B7-2A72-41F8-AB5A-AAE481310BBF;; ;;;;;;;;;;;4
27000;824;43.29.Z;Wykonywanie pozostałych instalacji budowlanych;;;;0;4706A6B7-2A72-41F8-AB5A-AAE481310BBF;A188EB29-14AD-472D-8189-A216E06AA799;; ;;;;<body><h2>43.29.Z</h2><p>Podklasa ta obejmuje wykonywanie pozostałych instalacji budowlanych, z wyłączeniem instalacji elektrycznych, wodno-kanalizacyjnych, grzewczych, klimatyzacyjnych oraz instalowania maszyn przemysłowych w budynkach i budowlach. </p><p>Podklasa ta obejmuje instalowanie w budynkach i budowlach: </p><ul><li>dźwigów osobowych i towarowych, schodów ruchomych, włączając naprawy i konserwacje, </li><li>drzwi automatycznych oraz obrotowych, </li><li>instalacji odgromowej, </li><li>podciśnieniowych systemów czyszczących, </li><li>izolacji termicznej, akustycznej i przeciwwstrząsowej. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>instalowania maszyn przemysłowych, sklasyfikowanego w 33.20.Z. </li></ul></body>;;;;;;;5
27001;825;43.3;Wykonywanie robót budowlanych wykończeniowych;;;;0;336DD179-7682-4FFF-8410-AD95D06DD944;62FBDA58-BC81-468D-B8E1-35B223D6D970;; ;;;;;;;;;;;3
27002;826;43.31;Tynkowanie;;;;0;62FBDA58-BC81-468D-B8E1-35B223D6D970;07DC5924-9C02-488B-B8F7-5C14F4AC0A0A;; ;;;;;;;;;;;4
27003;827;43.31.Z;Tynkowanie;;;;0;07DC5924-9C02-488B-B8F7-5C14F4AC0A0A;5DC858E7-5E68-4E26-8BD6-A32DC1D3CC30;; ;;;;<body><h2>43.31.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>wykonywanie w budynkach i budowlach tynków lub sztukaterii wewnętrznych i zewnętrznych, włączając zakładanie siatek i listew podtynkowych. </li></ul></body>;;;;;;;5
27004;828;43.32;Zakładanie stolarki budowlanej;;;;0;62FBDA58-BC81-468D-B8E1-35B223D6D970;DF4C8467-2268-454B-9FBF-0EA36BE63232;; ;;;;;;;;;;;4
27005;829;43.32.Z;Zakładanie stolarki budowlanej;;;;0;DF4C8467-2268-454B-9FBF-0EA36BE63232;2F8D5122-CA86-4336-B30C-D67A1CABBEB4;; ;;;;<body><h2>43.32.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>instalowanie drzwi (z wyłączeniem drzwi automatycznych i obrotowych), okien, futryn okiennych i drzwiowych, z drewna i innych materiałów,</li><li>wyposażanie pomieszczeń w meble wbudowane: meble kuchenne, kredensy, szafy wnękowe, meble sklepowe i inne elementy wbudowywane, </li><li>wykańczanie wnętrz w zakresie sufitów, ruchomych ścianek działowych itp. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>instalowania drzwi automatycznych i obrotowych, sklasyfikowanego 43.29.Z. </li></ul></body>;;;;;;;5
27006;830;43.33;"Posadzkarstwo; tapetowanie i oblicowywanie ścian";;;;0;62FBDA58-BC81-468D-B8E1-35B223D6D970;E3C98F9D-1425-4481-A6E7-8C3269A077DA;; ;;;;;;;;;;;4
27007;831;43.33.Z;"Posadzkarstwo; tapetowanie i oblicowywanie ścian";;;;0;E3C98F9D-1425-4481-A6E7-8C3269A077DA;1CCD48B1-D0C5-47AD-894B-7A2B8A0A70C1;; ;;;;<body><h2>43.33.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>układanie ceramicznych, betonowych lub kamiennych płytek podłogowych i ściennych, ceramicznej obudowy pieców, </li><li>układanie parkietów oraz innych drewnianych pokryć podłogowych i ściennych, </li><li>układanie pokryć dywanowych, linoleum, wykładzin gumowych i z tworzyw sztucznych, </li><li>wykładanie ścian i podłóg lastryko, marmurem, granitem lub łupkiem,</li><li>tapetowanie ścian.</li></ul></body>;;;;;;;5
27008;832;43.34;Malowanie i szklenie;;;;0;62FBDA58-BC81-468D-B8E1-35B223D6D970;2EB4E3A7-F015-46D9-B3DF-1659BD08674E;; ;;;;;;;;;;;4
27009;833;43.34.Z;Malowanie i szklenie;;;;0;2EB4E3A7-F015-46D9-B3DF-1659BD08674E;B1AAA626-7A85-420E-A589-61721A2D76B2;; ;;;;<body><h2>43.34.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>wewnętrzne i zewnętrzne malowanie budynków, </li><li>malowanie obiektów inżynierii lądowej i wodnej, </li><li>instalowanie pokryć szklanych, luster itp., </li><li>szklenie okien. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>instalowania okien, sklasyfikowanego w 43.32.Z. </li></ul></body>;;;;;;;5
27010;834;43.39;Wykonywanie pozostałych robót budowlanych wykończeniowych;;;;0;62FBDA58-BC81-468D-B8E1-35B223D6D970;EBC583D3-1287-478B-90DD-7D13B92FA5DB;; ;;;;;;;;;;;4
27011;835;43.39.Z;Wykonywanie pozostałych robót budowlanych wykończeniowych;;;;0;EBC583D3-1287-478B-90DD-7D13B92FA5DB;EBA06E7E-7D7F-4DFD-8D08-45E44E2B8045;; ;;;;"<body><h2>43.39.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>czyszczenie nowych budynków po zakończeniu budowania, </li><li>roboty budowlane wykończeniowe pozostałe, gdzie indziej niesklasyfikowane. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>działalności dekoratorów wnętrz, sklasyfikowanej w 74.10.Z,</li><li>&nbsp;niespecjalistycznego sprzątania wnętrz budynków i budowli, sklasyfikowanego w 81.21.Z, </li><li>wewnętrznego i zewnętrznego specjalistycznego czyszczenia budynków, sklasyfikowanego w 81.22.Z. </li></ul></body>";;;;;;;5
